Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,like_groups
0.84,0.835,1.0,-4.386,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207907.0,467969.0,12.0
0.814,0.899,1.0,-5.958,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013.0,614864.0,12.0
0.685,0.8,9.0,-1.866,0.202,0.0493,0.0,0.0799,0.587,99.675,209360.0,171898.0,9.0
0.878,0.417,7.0,-6.799,0.361,0.0444,0.0,0.0833,0.904,77.49,325573.0,1048760.0,14.0
0.646,0.732,9.0,-7.067,0.0488,0.494,1.79e-05,0.115,0.957,78.744,176533.0,595958.0,12.0
0.729,0.757,2.0,-6.082,0.0894,0.505,0.0,0.0433,0.924,91.149,140493.0,313222.0,10.0
0.752,0.402,2.0,-11.938,0.0371,0.503,0.0,0.0992,0.793,119.015,191493.0,29850.0,4.0
0.466,0.506,7.0,-13.023,0.0284,0.194,1.96e-06,0.338,0.696,77.422,215747.0,24069.0,3.0
0.616,0.464,9.0,-13.795,0.034,0.0947,0.0,0.0929,0.645,80.06,185693.0,79118.0,6.0
0.687,0.408,8.0,-13.045,0.0328,0.209,4.51e-05,0.149,0.366,140.482,211000.0,126949.0,8.0
0.485,0.528,6.0,-12.048,0.0331,0.463,0.0,0.0755,0.383,149.119,201040.0,61555.0,6.0
0.531,0.514,6.0,-11.253,0.044,0.432,0.0,0.155,0.372,141.233,227600.0,32411.0,4.0
0.67,0.511,6.0,-9.243,0.0369,0.645,0.0,0.2,0.421,102.851,256707.0,140698.0,8.0
0.628,0.387,10.0,-9.23,0.0261,0.437,8.07e-06,0.372,0.609,109.037,288160.0,641970.0,13.0
0.488,0.332,8.0,-13.024,0.0282,0.521,7.07e-05,0.104,0.28,131.047,224907.0,166412.0,9.0
0.644,0.234,5.0,-10.073,0.0352,0.474,0.0,0.126,0.397,92.248,229200.0,145375.0,8.0
0.59,0.283,6.0,-12.957,0.033,0.797,0.0,0.105,0.217,105.293,239773.0,135455.0,8.0
0.355,0.438,5.0,-6.487,0.0321,0.368,0.0,0.184,0.153,88.49,253600.0,67769.0,6.0
0.589,0.472,8.0,-8.749,0.0502,0.614,0.0,0.505,0.898,67.196,126267.0,18430.0,2.0
0.466,0.416,5.0,-8.249,0.026,0.742,5.04e-06,0.249,0.516,98.78,171227.0,28314.0,4.0
0.539,0.26,0.0,-10.414,0.0268,0.588,0.0,0.134,0.492,92.032,164000.0,13074.0,1.0
0.558,0.223,10.0,-12.362,0.0299,0.868,0.000972,0.13,0.303,101.711,161547.0,134413.0,8.0
0.417,0.377,3.0,-8.726,0.0281,0.63,0.000202,0.108,0.383,97.854,160067.0,33848.0,4.0
0.665,0.695,0.0,-5.763,0.0532,0.347,0.0,0.106,0.707,90.119,227387.0,1083263.0,14.0
0.71,0.797,4.0,-3.006,0.0582,0.408,0.0,0.16,0.849,94.998,209120.0,321748.0,11.0
0.752,0.813,4.0,-8.069,0.237,0.2,0.0,0.163,0.559,103.836,177733.0,407558.0,11.0
0.701,0.692,9.0,-4.67,0.115,0.699,0.0,0.177,0.688,90.193,194160.0,1083263.0,14.0
0.66,0.623,7.0,-7.321,0.152,0.0851,0.0,0.0841,0.736,179.986,200720.0,469204.0,12.0
0.727,0.515,2.0,-6.553,0.0289,0.241,3.74e-06,0.124,0.695,89.488,262227.0,365562.0,11.0
0.567,0.58,4.0,-5.757,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,265707.0,407558.0,11.0
0.689,0.668,0.0,-7.301,0.0409,0.692,0.0199,0.108,0.68,87.984,199825.0,123760.0,8.0
0.677,0.557,9.0,-9.498,0.472,0.114,0.0,0.137,0.797,84.926,217881.0,105642.0,7.0
0.234,0.526,2.0,-11.656,0.0411,0.871,2.34e-06,0.122,0.649,201.739,151000.0,21556.0,3.0
0.642,0.421,0.0,-10.137,0.0349,0.332,4.69e-06,0.631,0.556,124.447,193387.0,12069.0,1.0
0.259,0.473,6.0,-10.187,0.0324,0.512,1.5e-06,0.4,0.232,84.897,189067.0,17869.0,2.0
0.39,0.239,7.0,-15.452,0.0274,0.854,1.27e-06,0.0565,0.472,90.387,154867.0,17687.0,2.0
0.492,0.51,0.0,-9.141,0.0366,0.623,0.0,0.967,0.199,90.306,327653.0,1100351.0,14.0
0.692,0.482,7.0,-8.246,0.0274,0.405,0.0,0.152,0.388,122.879,241933.0,84711.0,7.0
0.701,0.494,1.0,-6.811,0.027,0.56,0.0,0.224,0.206,119.998,214773.0,522262.0,12.0
0.646,0.647,7.0,-7.669,0.0255,0.0712,0.0,0.216,0.677,136.005,253200.0,582179.0,12.0
0.637,0.547,3.0,-8.637,0.0365,0.316,0.0,0.131,0.48,137.989,232853.0,641867.0,13.0
0.671,0.671,3.0,-7.846,0.0314,0.407,0.0,0.105,0.597,129.915,343747.0,106791.0,7.0
0.654,0.545,8.0,-5.148,0.0259,0.607,0.0,0.118,0.396,147.979,201947.0,312891.0,10.0
0.622,0.555,6.0,-5.282,0.0254,0.549,0.0,0.135,0.376,104.816,198987.0,313047.0,10.0
0.616,0.36,7.0,-12.681,0.029,0.323,1.82e-05,0.393,0.0825,109.043,289200.0,912612.0,14.0
0.561,0.927,4.0,-3.503,0.248,0.621,6.68e-05,0.662,0.523,159.903,162524.0,128672.0,8.0
0.494,0.75,0.0,-6.86,0.0942,0.294,0.0,0.923,0.57,165.899,217667.0,128672.0,8.0
0.612,0.659,6.0,-6.995,0.406,0.0137,0.0,0.417,0.393,99.137,136093.0,318071.0,11.0
0.835,0.456,6.0,-10.195,0.266,0.38,0.00359,0.16,0.224,101.889,189760.0,184094.0,9.0
0.722,0.745,4.0,-6.059,0.0536,0.151,6.26e-06,0.337,0.607,95.021,309947.0,64050.0,6.0
0.775,0.837,10.0,-4.965,0.39,0.0383,0.0,0.315,0.807,95.86,244600.0,191630.0,9.0
0.622,0.714,7.0,-8.244,0.411,0.191,0.0,0.106,0.711,173.163,237480.0,46371.0,5.0
0.596,0.541,4.0,-8.026,0.418,0.102,0.0,0.145,0.851,95.752,253787.0,126072.0,8.0
0.73,0.899,2.0,-3.643,0.3,0.237,0.0,0.0995,0.757,109.129,232253.0,180145.0,9.0
0.816,0.841,2.0,-5.744,0.357,0.0395,1.4e-06,0.307,0.659,91.577,240133.0,191630.0,9.0
0.567,0.873,6.0,-7.341,0.675,0.222,0.0,0.299,0.728,186.039,282507.0,191630.0,9.0
0.339,0.781,4.0,-5.469,0.0552,0.653,0.000118,0.27,0.528,79.27,304267.0,71128.0,6.0
0.424,0.489,5.0,-7.11,0.0438,0.768,0.0,0.285,0.318,136.254,259103.0,43471.0,5.0
0.395,0.675,1.0,-5.881,0.0472,0.649,0.0,0.0963,0.496,177.053,259360.0,235985.0,10.0
0.446,0.546,10.0,-7.022,0.045,0.466,1.54e-05,0.193,0.376,125.961,316307.0,238248.0,10.0
0.304,0.659,7.0,-6.091,0.0347,0.0286,1.46e-05,0.189,0.599,113.021,187653.0,85156.0,7.0
0.662,0.784,8.0,-5.193,0.0321,0.118,0.000923,0.133,0.723,98.005,250218.0,175893.0,9.0
0.414,0.603,0.0,-8.611,0.049,0.353,0.0,0.26,0.262,97.852,296080.0,90321.0,7.0
0.641,0.795,2.0,-6.605,0.182,0.609,0.0,0.302,0.52,119.75,271618.0,191919.0,9.0
0.713,0.792,5.0,-6.217,0.0591,0.287,2.8e-06,0.123,0.866,95.992,235773.0,93698.0,7.0
0.654,0.533,7.0,-9.426,0.0309,0.532,7.85e-06,0.151,0.695,127.49,222693.0,55497.0,5.0
0.582,0.504,9.0,-8.423,0.05,0.355,0.0,0.86,0.428,90.899,225381.0,443923.0,11.0
0.589,0.424,4.0,-12.006,0.0359,0.844,0.00381,0.169,0.561,119.823,396467.0,560294.0,12.0
0.638,0.631,4.0,-6.993,0.0353,0.624,0.0144,0.074,0.46,119.973,332711.0,92408.0,7.0
0.608,0.705,7.0,-5.525,0.0364,0.499,0.000124,0.0878,0.733,75.031,324373.0,278541.0,10.0
0.504,0.364,1.0,-9.277,0.03,0.893,7.88e-05,0.0904,0.365,149.819,208440.0,21646.0,3.0
0.448,0.607,9.0,-4.606,0.0611,0.791,0.0,0.0888,0.484,139.509,344360.0,154101.0,8.0
0.707,0.925,4.0,-5.675,0.185,0.681,0.000393,0.0748,0.956,79.932,238987.0,82020.0,7.0
0.732,0.563,10.0,-10.155,0.128,0.191,0.000141,0.0759,0.563,169.943,271747.0,227784.0,10.0
0.594,0.534,9.0,-8.007,0.0428,0.385,0.0,0.877,0.364,91.082,225425.0,120441.0,8.0
0.749,0.646,2.0,-9.598,0.0389,0.111,0.0426,0.22,0.752,129.996,281520.0,116834.0,8.0
0.593,0.577,0.0,-4.813,0.0294,0.454,0.0,0.119,0.902,144.007,207000.0,101256.0,7.0
0.597,0.469,8.0,-6.143,0.0293,0.684,0.000416,0.166,0.696,145.234,192973.0,434907.0,11.0
0.473,0.449,11.0,-4.548,0.0321,0.352,0.0,0.182,0.515,106.446,235213.0,263906.0,10.0
0.606,0.402,10.0,-9.107,0.0313,0.671,0.0,0.102,0.964,134.045,176453.0,78435.0,6.0
0.47,0.41,0.0,-3.672,0.0335,0.59,0.0,0.088,0.848,167.658,210280.0,799680.0,13.0
0.524,0.329,10.0,-7.213,0.0342,0.721,0.0,0.266,0.749,89.076,191667.0,47932.0,5.0
0.701,0.569,0.0,-5.587,0.0425,0.858,0.000167,0.0733,0.976,123.273,196893.0,11563.0,1.0
0.695,0.832,4.0,-3.306,0.0315,0.204,0.0,0.281,0.965,122.603,137173.0,391456.0,11.0
0.787,0.603,9.0,-4.781,0.034,0.435,0.0,0.101,0.743,106.984,224072.0,409013.0,11.0
0.897,0.816,7.0,-5.357,0.239,0.0395,0.000549,0.26,0.637,143.913,200208.0,640934.0,13.0
0.815,0.934,2.0,-7.756,0.173,0.514,0.0194,0.0942,0.63,90.048,198198.0,384127.0,11.0
0.826,0.655,5.0,-8.184,0.273,0.392,6.81e-05,0.0593,0.819,82.428,178364.0,231226.0,10.0
0.677,0.792,9.0,-2.612,0.133,0.185,2.49e-05,0.28,0.849,171.956,327640.0,375106.0,11.0
0.922,0.763,5.0,-5.948,0.0974,0.261,0.0672,0.464,0.478,128.032,226313.0,3635600.0,18.0
0.82,0.581,4.0,-5.655,0.0438,0.494,0.0,0.362,0.681,106.965,221000.0,409013.0,11.0
0.837,0.801,5.0,-4.978,0.308,0.53,1.03e-06,0.174,0.908,139.894,227160.0,132051.0,8.0
0.589,0.885,4.0,-3.4,0.035,0.545,0.0,0.132,0.831,91.01,586076.0,12053453.0,
0.687,0.43,9.0,-10.31,0.0407,0.6,2.49e-06,0.132,0.241,115.01,369333.0,15440.0,2.0
0.803,0.426,3.0,-11.54,0.0742,0.418,2.23e-05,0.11,0.556,114.945,274853.0,431122.0,11.0
0.628,0.551,0.0,-6.841,0.0612,0.394,0.0,0.178,0.385,136.899,315213.0,170778.0,9.0
0.632,0.319,6.0,-12.353,0.0307,0.413,0.0,0.152,0.655,91.015,351720.0,72226.0,6.0
0.64,0.399,1.0,-16.303,0.0391,0.427,0.00247,0.381,0.579,87.972,358627.0,58969.0,6.0
0.393,0.29,7.0,-9.136,0.0385,0.552,3.84e-06,0.54,0.296,179.779,320235.0,622372.0,12.0
0.48,0.395,6.0,-11.017,0.093,0.317,0.0,0.0943,0.464,84.692,407000.0,200764.0,9.0
0.684,0.557,5.0,-11.187,0.0296,0.0183,0.0,0.17,0.799,122.009,332429.0,35553.0,4.0
0.617,0.923,6.0,-7.568,0.11,0.731,0.0483,0.115,0.752,139.083,270048.0,220721.0,9.0
0.594,0.454,5.0,-9.422,0.0755,0.497,3.83e-05,0.0736,0.705,133.825,318493.0,580353.0,12.0
0.674,0.663,5.0,-8.886,0.0619,0.3,2.96e-06,0.101,0.287,92.997,366507.0,276070.0,10.0
0.739,0.375,7.0,-9.36,0.0541,0.119,0.0,0.0863,0.581,90.952,332266.0,34372.0,4.0
0.662,0.688,0.0,-9.019,0.0413,0.0422,0.000918,0.431,0.365,102.95,202136.0,166187.0,9.0
0.783,0.629,10.0,-9.753,0.0422,0.362,2.5e-06,0.0941,0.837,101.058,283373.0,14402.0,2.0
0.796,0.35,0.0,-15.182,0.044,0.851,0.00684,0.124,0.793,115.891,300960.0,238152.0,10.0
0.662,0.488,6.0,-8.983,0.0325,0.857,0.000194,0.142,0.561,126.008,328542.0,65622.0,6.0
0.594,0.454,5.0,-9.422,0.0755,0.497,3.83e-05,0.0736,0.705,133.825,318493.0,580353.0,12.0
0.687,0.43,9.0,-10.31,0.0407,0.6,2.49e-06,0.132,0.241,115.01,369333.0,310927.0,10.0
0.718,0.361,5.0,-9.74,0.0298,0.565,0.119,0.151,0.446,103.0,316680.0,168195.0,9.0
0.474,0.548,11.0,-8.614,0.331,0.237,0.0,0.0791,0.676,193.671,341387.0,274863.0,10.0
0.773,0.419,11.0,-8.756,0.0647,0.309,5.62e-05,0.281,0.578,121.982,304400.0,14101.0,1.0
0.773,0.436,4.0,-10.972,0.0321,0.672,0.00678,0.197,0.533,115.917,322507.0,305902.0,10.0
0.581,0.431,2.0,-10.364,0.0353,0.699,4.65e-05,0.134,0.446,88.809,366507.0,284154.0,10.0
0.714,0.495,9.0,-7.226,0.0361,0.328,0.0,0.104,0.238,114.979,372600.0,10635.0,1.0
0.941,0.771,10.0,-7.002,0.0919,0.0656,0.0,0.131,0.59,104.501,293867.0,222292.0,9.0
0.628,0.551,0.0,-6.841,0.0612,0.394,0.0,0.178,0.385,136.899,315213.0,170778.0,9.0
0.545,0.865,11.0,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933.0,1610152.0,15.0
0.557,0.533,10.0,-6.817,0.0252,0.0492,0.0,0.205,0.233,143.994,238733.0,3653866.0,18.0
0.53,0.768,7.0,-5.611,0.0284,0.00385,0.0,0.103,0.374,148.095,260333.0,821590.0,13.0
0.547,0.575,10.0,-6.282,0.0258,0.0198,0.0,0.205,0.311,143.752,232973.0,3653866.0,18.0
0.532,0.935,0.0,-4.798,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,241960.0,321219.0,11.0
0.487,0.702,7.0,-6.043,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,265907.0,126050.0,8.0
0.493,0.88,6.0,-6.424,0.0693,0.0108,2.66e-05,0.226,0.389,147.913,264800.0,200740.0,9.0
0.541,0.677,0.0,-6.211,0.0271,0.0244,0.0,0.0854,0.237,131.922,232067.0,121758.0,8.0
0.48,0.863,1.0,-4.914,0.0385,0.0181,0.0,0.111,0.491,91.972,243053.0,177669.0,9.0
0.356,0.872,2.0,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653.0,979766.0,14.0
0.505,0.833,0.0,-4.632,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,224333.0,378604.0,11.0
0.68,0.639,5.0,-6.233,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,164867.0,76233.0,6.0
0.705,0.735,11.0,-6.646,0.0931,0.028,0.0783,0.112,0.448,132.627,191800.0,86471.0,7.0
0.365,0.466,2.0,-7.514,0.0418,0.161,6.68e-06,0.106,0.487,95.163,251267.0,254942.0,10.0
0.432,0.617,0.0,-3.125,0.049,0.53,0.00553,0.122,0.873,98.326,128893.0,22736.0,3.0
0.606,0.679,2.0,-7.445,0.0321,0.0151,0.000433,0.0962,0.707,122.016,177768.0,103076.0,7.0
0.504,0.705,6.0,-6.179,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,211080.0,534928.0,12.0
0.609,0.674,9.0,-6.506,0.0355,0.00378,0.000302,0.129,0.743,127.541,246307.0,100026.0,7.0
0.532,0.768,4.0,-8.698,0.0551,0.8,2.01e-05,0.377,0.698,116.026,162587.0,27353.0,3.0
0.621,0.834,10.0,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827.0,1550997.0,15.0
0.222,0.664,0.0,-5.242,0.0379,0.0039,0.65,0.239,0.101,186.044,293293.0,2421404.0,16.0
0.47,0.984,1.0,-3.783,0.0939,0.000133,0.000224,0.212,0.0368,130.055,175760.0,236069.0,10.0
0.637,0.95,8.0,-4.4,0.109,0.00104,7.35e-06,0.288,0.511,142.018,200067.0,16011.0,2.0
0.3,0.956,10.0,-5.016,0.185,5.32e-05,0.0161,0.532,0.271,134.083,181507.0,200242.0,9.0
0.566,0.869,2.0,-6.084,0.1,0.000916,0.00346,0.114,0.647,178.113,259667.0,844946.0,13.0
0.509,0.91,11.0,-6.531,0.038,8.78e-06,0.102,0.404,0.358,101.174,189760.0,52668.0,5.0
0.562,0.671,4.0,-7.801,0.0379,8.73e-06,0.000491,0.792,0.376,134.962,226733.0,457128.0,12.0
0.431,0.823,4.0,-5.219,0.0638,4.6e-05,3.45e-05,0.0447,0.271,150.072,215427.0,325684.0,11.0
0.635,0.688,11.0,-6.136,0.0346,0.0023,1.07e-05,0.507,0.389,107.989,239240.0,56833.0,6.0
0.609,0.923,9.0,-3.908,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987.0,1547211.0,15.0
0.489,0.349,2.0,-14.295,0.0323,0.676,0.0789,0.0866,0.622,124.348,196467.0,130373.0,8.0
0.777,0.601,2.0,-5.931,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973.0,2230928.0,16.0
0.736,0.379,7.0,-13.208,0.0539,0.301,0.345,0.104,0.948,128.399,256933.0,156602.0,8.0
0.699,0.789,11.0,-5.173,0.0285,0.13,0.287,0.0874,0.962,119.959,274773.0,1022912.0,14.0
0.59,0.929,2.0,-3.236,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467.0,298026.0,10.0
0.407,0.358,9.0,-12.908,0.0343,0.829,0.424,0.0827,0.267,92.292,284800.0,121515.0,8.0
0.704,0.528,5.0,-13.382,0.0358,0.22,0.35,0.14,0.73,117.472,238267.0,128257.0,8.0
0.592,0.809,7.0,-5.433,0.0326,0.0108,0.0,0.213,0.629,127.995,222172.0,330188.0,11.0
0.464,0.462,2.0,-14.093,0.0406,0.657,0.527,0.124,0.557,124.033,319773.0,130373.0,8.0
0.388,0.338,10.0,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373.0,758210.0,13.0
0.638,0.867,2.0,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373.0,170916.0,9.0
0.549,0.651,0.0,-7.097,0.0323,0.583,0.0,0.121,0.368,122.818,212307.0,119174.0,8.0
0.727,0.537,7.0,-9.785,0.0295,0.396,0.000789,0.349,0.954,121.493,270067.0,692797.0,13.0
0.439,0.794,7.0,-11.792,0.0633,0.159,1.69e-06,0.434,0.748,145.056,186600.0,63188.0,6.0
0.533,0.905,2.0,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813.0,248965.0,10.0
0.346,0.768,9.0,-5.695,0.0377,0.00603,0.38,0.0244,0.532,169.492,210160.0,274255.0,10.0
0.499,0.495,5.0,-10.508,0.0501,0.348,0.0286,0.2,0.339,80.086,200733.0,26412.0,3.0
0.461,0.714,11.0,-9.159,0.313,0.504,0.0171,0.684,0.454,94.372,168920.0,12703.0,1.0
0.507,0.847,1.0,-5.987,0.0411,0.0751,0.237,0.372,0.566,98.096,198773.0,379810.0,11.0
0.568,0.844,9.0,-5.875,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093.0,1043697.0,14.0
0.402,0.914,9.0,-5.215,0.142,0.000579,0.0,0.065,0.626,196.505,178267.0,714809.0,13.0
0.431,0.95,7.0,-4.918,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733.0,474439.0,12.0
0.457,0.83,5.0,-5.262,0.0321,0.00682,0.00337,0.166,0.602,99.93,182040.0,440651.0,11.0
0.359,0.935,8.0,-5.529,0.0817,0.000143,0.0141,0.351,0.658,173.429,198493.0,259856.0,10.0
0.167,0.851,4.0,-4.039,0.0421,0.0127,0.0,0.172,0.11,175.426,291360.0,401124.0,11.0
0.393,0.899,1.0,-4.105,0.0491,0.000811,0.0,0.313,0.54,175.926,209667.0,120308.0,8.0
0.44,0.919,7.0,-4.462,0.0735,0.00222,0.00503,0.0892,0.773,184.324,149307.0,76628.0,6.0
0.347,0.988,9.0,-2.979,0.127,0.000708,0.0,0.101,0.765,191.933,194133.0,87070.0,7.0
0.647,0.514,8.0,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,240693.0,10144160.0,
0.888,0.584,7.0,-13.308,0.112,0.0385,3.19e-06,0.0625,0.762,104.705,334440.0,27658.0,3.0
0.76,0.585,3.0,-7.307,0.161,0.0102,0.000468,0.308,0.455,91.179,311040.0,137076.0,8.0
0.904,0.747,1.0,-7.218,0.157,0.296,0.00286,0.322,0.61,115.181,213920.0,55283.0,5.0
0.61,0.891,4.0,-5.452,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733.0,69609.0,6.0
0.325,0.985,11.0,-3.941,0.151,0.00177,0.107,0.351,0.221,125.307,392600.0,422691.0,11.0
0.272,0.747,5.0,-4.86,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,262133.0,209597.0,9.0
0.322,0.932,4.0,-4.252,0.163,8.57e-05,0.817,0.0969,0.376,138.042,244160.0,70584.0,6.0
0.325,0.856,4.0,-6.547,0.188,0.000319,0.00708,0.257,0.652,69.955,327040.0,248511.0,10.0
0.248,0.988,2.0,-3.74,0.144,5.87e-05,0.84,0.323,0.149,115.301,311200.0,44105.0,5.0
0.405,0.96,2.0,-3.916,0.074,0.0001,0.0576,0.182,0.417,174.952,269467.0,135287.0,8.0
0.743,0.836,2.0,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,188987.0,104150.0,7.0
0.651,0.801,0.0,-7.34,0.0514,0.123,0.0,0.0825,0.776,133.769,200480.0,364633.0,11.0
0.797,0.872,9.0,-6.727,0.0575,0.291,0.0,0.284,0.866,129.885,222427.0,507057.0,12.0
0.762,0.722,2.0,-8.712,0.0428,0.0922,0.000368,0.132,0.966,122.769,194667.0,45881.0,5.0
0.526,0.9,2.0,-6.815,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,163240.0,177295.0,9.0
0.52,0.906,9.0,-6.534,0.0601,0.0196,7.99e-05,0.0925,0.868,151.608,128267.0,10855.0,1.0
0.608,0.634,4.0,-11.24,0.0727,0.0568,0.00615,0.116,0.84,147.515,226947.0,18729.0,2.0
0.591,0.824,6.0,-7.83,0.0415,0.0344,0.0,0.146,0.741,104.304,128720.0,10057.0,1.0
0.799,0.789,0.0,-8.208,0.0395,0.0595,0.0,0.0338,0.831,116.083,333520.0,29837.0,4.0
0.769,0.367,2.0,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756.0,664808.0,13.0
0.883,0.464,10.0,-11.251,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,172333.0,20467.0,3.0
0.71,0.291,5.0,-14.132,0.0338,0.35,0.0,0.128,0.856,101.517,155560.0,54995.0,5.0
0.666,0.55,10.0,-8.672,0.0612,0.573,1.84e-06,0.122,0.961,95.552,141000.0,50447.0,5.0
0.403,0.284,10.0,-14.014,0.0338,0.798,0.0,0.142,0.686,176.537,154533.0,106316.0,7.0
0.587,0.133,9.0,-15.151,0.0565,0.186,2.26e-05,0.258,0.068,102.938,201733.0,199319.0,9.0
0.74,0.322,0.0,-9.26,0.0399,0.551,0.000763,0.17,0.629,102.889,175853.0,30798.0,4.0
0.499,0.246,9.0,-12.806,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667.0,162645.0,9.0
0.483,0.275,0.0,-13.609,0.0418,0.232,0.0,0.125,0.31,138.063,240800.0,41458.0,5.0
0.588,0.611,11.0,-9.088,0.0311,0.197,8.79e-05,0.0518,0.937,149.141,139493.0,40431.0,5.0
0.537,0.373,6.0,-10.081,0.0331,0.691,0.000915,0.083,0.244,83.936,279227.0,735519.0,13.0
0.651,0.339,2.0,-11.917,0.0246,0.372,0.0141,0.0739,0.32,103.996,222120.0,421631.0,11.0
0.674,0.347,9.0,-17.707,0.0364,0.396,1.05e-05,0.0916,0.647,102.013,267267.0,1252556.0,14.0
0.71,0.63,2.0,-7.003,0.0413,0.00879,0.147,0.058,0.216,125.0,242880.0,140911.0,8.0
0.417,0.288,5.0,-8.896,0.0391,0.579,0.000968,0.0795,0.158,110.251,213474.0,195601.0,9.0
0.323,0.198,4.0,-21.035,0.0354,0.912,0.0698,0.0889,0.289,82.373,236307.0,486142.0,12.0
0.577,0.654,0.0,-7.9,0.0321,0.0143,0.0,0.114,0.13,111.993,285893.0,1804098.0,16.0
0.575,0.727,2.0,-9.539,0.0281,0.00952,0.00754,0.054,0.504,97.995,270533.0,56641.0,6.0
0.627,0.849,9.0,-10.61,0.0309,0.137,0.0,0.319,0.817,125.058,256227.0,39901.0,5.0
0.716,0.853,9.0,-3.254,0.03,0.00812,0.000268,0.154,0.593,124.014,178294.0,50981.0,5.0
0.729,0.788,10.0,-4.832,0.0908,0.0703,0.0,0.115,0.857,118.039,159536.0,50981.0,5.0
0.704,0.718,1.0,-5.243,0.0527,0.144,0.0,0.0541,0.475,95.94,199358.0,50981.0,5.0
0.765,0.906,8.0,-2.097,0.0965,0.125,0.0,0.423,0.95,96.071,184558.0,50981.0,5.0
0.302,0.8,11.0,-4.032,0.0376,0.00596,5.16e-05,0.142,0.328,149.939,214492.0,50981.0,5.0
0.693,0.729,8.0,-5.317,0.0477,0.0159,0.217,0.145,0.408,125.035,192000.0,50981.0,5.0
0.558,0.99,1.0,-3.877,0.128,0.000206,0.376,0.0797,0.0738,138.074,161739.0,50981.0,5.0
0.387,0.906,11.0,-5.353,0.0781,0.0463,5.07e-05,0.398,0.334,143.039,201330.0,50981.0,5.0
0.571,0.757,11.0,-5.892,0.0334,0.00114,0.729,0.15,0.176,138.982,159640.0,50981.0,5.0
0.527,0.926,6.0,-2.228,0.0398,0.00878,0.0112,0.139,0.202,149.96,173400.0,50981.0,5.0
0.537,0.502,4.0,-8.406,0.025,0.44,0.0709,0.199,0.288,80.511,232027.0,483628.0,12.0
0.495,0.596,2.0,-5.45,0.024,0.14,0.00316,0.114,0.284,94.119,233747.0,405883.0,11.0
0.444,0.471,10.0,-9.107,0.0322,0.00161,0.00159,0.14,0.205,76.335,273800.0,260352.0,10.0
0.491,0.862,5.0,-7.573,0.0365,8.91e-05,0.00258,0.185,0.271,138.956,204920.0,63960.0,6.0
0.539,0.833,7.0,-5.717,0.0322,0.00173,0.0397,0.315,0.573,128.007,308947.0,93738.0,7.0
0.602,0.819,4.0,-6.219,0.0316,0.0811,0.000636,0.565,0.389,117.004,217107.0,109372.0,7.0
0.453,0.607,7.0,-6.722,0.0261,0.0647,0.000219,0.211,0.221,144.921,149880.0,29340.0,4.0
0.646,0.596,11.0,-12.475,0.028,0.0641,0.294,0.342,0.457,130.151,224093.0,75408.0,6.0
0.747,0.858,10.0,-4.047,0.209,0.0221,1.38e-06,0.0874,0.588,94.993,218227.0,2230871.0,16.0
0.51,0.931,11.0,-3.302,0.347,0.0738,0.0,0.5,0.53,201.936,268867.0,1357932.0,15.0
0.537,0.948,8.0,-3.063,0.355,0.151,0.0,0.356,0.792,186.151,286267.0,1253211.0,14.0
0.88,0.577,10.0,-8.093,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440.0,1345975.0,15.0
0.571,0.861,7.0,-2.696,0.383,0.00172,0.0,0.317,0.372,179.815,282027.0,42231.0,5.0
0.672,0.837,1.0,-5.947,0.315,0.106,0.0,0.194,0.703,167.289,253040.0,581695.0,12.0
0.867,0.796,6.0,-4.73,0.0693,0.202,0.0,0.0838,0.776,92.766,231040.0,1345975.0,15.0
0.647,0.98,7.0,-3.463,0.356,0.0301,8.56e-05,0.045,0.399,188.309,232333.0,210559.0,9.0
