Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes
0.68,0.439,0,-5.909,0.0327,0.651,6.89E-06,0.122,0.772,135.832,198933,244029
0.755,0.557,3,-5.982,0.0302,0.691,0,0.104,0.743,130.03,203200,1036399
0.781,0.693,0,-3.558,0.0308,0.701,4.45E-06,0.156,0.939,97.074,170507,302170
0.775,0.452,0,-4.243,0.0311,0.58,0,0.17,0.606,129.941,234360,1628068
0.783,0.658,8,-5.413,0.0434,0.464,0,0.265,0.933,105.011,201600,57674
0.714,0.743,0,-4.213,0.0328,0.366,0,0.26,0.972,122.527,140880,181636
0.774,0.603,3,-4.424,0.0409,0.455,0,0.0901,0.759,97.58,261973,1512721
0.467,0.9,11,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027,244804,85432
0.575,0.868,5,-5.004,0.0319,0.000207,0.00294,0.0584,0.804,128.069,196947,217441
0.566,0.871,5,-4.833,0.0311,0.000674,0.00144,0.107,0.41,88.012,284267,264208
0.469,0.851,10,-4.147,0.0547,0.000213,7.86E-06,0.154,0.549,130.053,195694,140229
0.54,0.719,10,-5.744,0.0284,0.00833,0.000158,0.158,0.238,122.043,298573,53267
0.53,0.903,2,-4.396,0.0483,3.31E-05,0.182,0.259,0.747,129.983,239293,699819
0.619,0.696,7,-6.269,0.0315,1.89E-05,0.00555,0.38,0.727,125.986,219720,398935
0.61,0.935,5,-4.444,0.0356,0.000473,0.00187,0.0854,0.656,128.967,196107,160090
0.468,0.838,6,-5.756,0.0433,9.42E-05,0.196,0.0896,0.259,115.812,274783,63125
0.555,0.798,3,-5.658,0.0279,0.00254,1.50E-05,0.171,0.284,89.987,362093,481372
0.278,0.572,7,-8.295,0.0407,0.392,0,0.063,0.311,95.351,253760,1827577
0.721,0.814,11,-3.459,0.045,0.28,0,0.0531,0.944,157.002,233756,231269
0.348,0.536,5,-5.76,0.0313,0.34,0,0.209,0.199,150.586,250000,352973
0.597,0.848,4,-5.458,0.0406,0.173,0,0.373,0.324,139.876,233896,1792821
0.483,0.492,0,-6.591,0.295,0.603,0,0.323,0.66,144.511,188213,1122
0.519,0.419,9,-6.276,0.033,0.457,0,0.161,0.266,140.033,247187,2552772
0.576,0.344,0,-8.771,0.0325,0.601,0,0.133,0.302,149.747,208613,311056
0.627,0.456,7,-7.143,0.0281,0.314,0,0.0901,0.193,122.025,258937,627583
0.749,0.637,7,-6.924,0.0764,0.308,0,0.0878,0.798,99.951,234373,366947
0.816,0.787,6,-2.405,0.0622,0.153,0,0.069,0.841,99.957,163245,42347
0.516,0.467,0,-6.184,0.0302,0.662,0,0.0853,0.386,132.861,173307,729863
0.429,0.486,1,-9.971,0.101,0.866,0,0.0982,0.661,146.99,209493,2004428
0.728,0.415,8,-6.852,0.0639,0.401,0,0.0616,0.455,114.145,176320,2325655
0.682,0.642,11,-6.765,0.0825,0.391,0.000271,0.107,0.387,148.127,209596,11022
0.693,0.624,0,-7.482,0.0448,0.299,7.64E-06,0.0955,0.369,105.002,205987,951223
0.554,0.371,7,-9.104,0.0361,0.855,0,0.0838,0.245,199.828,191813,1058614
0.638,0.51,1,-6.485,0.305,0.344,0,0.212,0.448,114.576,167107,39362
0.528,0.343,0,-7.62,0.036,0.777,0,0.162,0.342,64.879,224084,60348
0.755,0.625,2,-7.114,0.0897,0.49,0,0.157,0.374,147.022,174861,531172
0.774,0.466,4,-6.869,0.0433,0.458,0,0.111,0.396,97.975,182800,66076
0.807,0.633,10,-6.016,0.0929,0.0564,0,0.107,0.325,138.038,311726,2974734
0.841,0.53,9,-11.467,0.205,0.551,0,0.119,0.686,114.028,412632,2599224
0.739,0.627,9,-6.063,0.128,0.293,0,0.477,0.251,134.045,336149,3394582
0.807,0.681,11,-6.268,0.0983,0.423,0,0.0962,0.676,140.006,297485,4110014
0.8,0.355,6,-10.47,0.0895,0.616,0,0.118,0.253,145.929,228493,3010847
0.857,0.647,11,-4.152,0.0984,0.391,1.20E-06,0.0842,0.553,95.982,267500,2537567
0.646,0.865,6,-4.215,0.0983,0.269,4.16E-06,0.11,0.762,191.954,217093,3386775
0.755,0.72,1,-4.215,0.0826,0.348,0,0.168,0.713,175.93,187493,589749
0.864,0.641,6,-6.47,0.0865,0.145,6.50E-06,0.908,0.86,90.003,258667,276290
0.803,0.589,11,-5.889,0.0954,0.442,1.15E-06,0.634,0.562,140.057,273321,1336792
0.642,0.772,10,-6.61,0.0848,0.0476,0,0.0646,0.589,153.995,164205,5224445
0.362,0.882,3,-3.717,0.0973,0.0791,0,0.15,0.864,199.811,185200,216089
0.457,0.948,10,-3.364,0.0354,0.0191,0,0.0536,0.878,148,208960,719127
0.555,0.931,8,-2.969,0.0367,0.016,0,0.405,0.723,132.085,220907,973010
0.707,0.689,4,-7.097,0.0387,0.0255,0,0.383,0.41,119.987,195962,263826
0.523,0.666,7,-4.081,0.0327,0.401,0,0.0728,0.564,78.077,194187,1495705
0.514,0.918,7,-4.306,0.0365,0.0409,0,0.342,0.64,150.033,226173,372451
0.588,0.885,6,-3.046,0.0345,0.0788,0,0.175,0.787,129.925,198120,541207
0.523,0.954,1,-3.051,0.0374,0.00385,1.65E-06,0.243,0.901,141.982,215120,435518
0.458,0.976,0,-3.791,0.0459,0.00182,0,0.193,0.76,154.007,218867,72411
0.795,0.705,4,-4.041,0.0606,0.252,1.88E-06,0.248,0.571,95.023,669158,176698
0.75,0.664,1,-2.529,0.112,0.296,0,0.0944,0.892,56.271,158118,508384
0.581,0.384,4,-7.618,0.295,0.325,0,0.0953,0.149,199.884,643200,876610
0.582,0.531,10,-3.725,0.0905,0.0428,7.39E-06,0.1,0.169,85.322,164308,1750788
0.677,0.651,1,-3.277,0.378,0.271,0,0.11,0.822,169.99,564706,
0.681,0.788,8,-5.25,0.0432,0.353,0,0.454,0.709,135.946,213183,38756
0.554,0.66,5,-5.677,0.2,0.416,0,0.372,0.632,91.434,212459,167610
0.795,0.697,9,-4.276,0.31,0.0875,0,0.0997,0.543,102.756,572039,2402608
0.802,0.665,8,-6.324,0.342,0.29,0,0.0886,0.553,130.006,204462,27842
0.646,0.633,6,-6.157,0.306,0.254,0,0.611,0.628,119.718,267333,250346
0.4,0.571,11,-6.534,0.0288,0.468,3.05E-05,0.519,0.146,61.859,212736,22312
0.766,0.74,1,-10.363,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,1975959
0.174,0.742,8,-5.93,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,86558
0.382,0.586,1,-6.402,0.031,0.484,7.70E-06,0.167,0.119,68.156,192727,14277
0.179,0.437,10,-7.464,0.0316,0.601,0.000991,0.357,0.175,80.041,62520,1002
0.289,0.731,1,-6.866,0.0554,0.374,0.316,0.292,0.289,113.618,218560,889
0.277,0.495,1,-7.945,0.0363,0.667,0.119,0.443,0.0573,153.19,258537,3724
0.366,0.704,2,-6.758,0.0326,0.122,0.939,0.345,0.495,77.473,203067,24440
0.443,0.535,0,-8.573,0.0288,0.0179,0.226,0.12,0.407,79.989,219097,2848
0.275,0.575,11,-6.085,0.031,0.000988,0,0.0791,0.313,180.016,150373,24115
0.764,0.705,3,-5.279,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,196520,50950
0.773,0.47,2,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,1980258
0.606,0.532,3,-6.076,0.0416,0.44,0,0.132,0.405,81.332,143640,115423
0.412,0.881,2,-3.502,0.087,0.00039,5.82E-05,0.923,0.359,165.012,159096,326650
0.374,0.83,11,-5.203,0.0584,0.00213,0,0.15,0.204,90.19,168398,452139
0.694,0.475,2,-7.035,0.0345,0.159,3.90E-06,0.103,0.391,94.987,147829,1980258
0.629,0.64,7,-7.638,0.0752,0.342,1.17E-05,0.0928,0.448,179.989,201495,427927
0.597,0.495,8,-8.674,0.201,0.215,0.000163,0.104,0.171,76.991,253800,52915
0.689,0.872,0,-4.786,0.0477,0.0965,0.000498,0.117,0.362,134.994,153706,133293
0.539,0.39,4,-8.341,0.0293,0.0143,0.000125,0.174,0.361,119.791,173920,63397
0.577,0.941,1,-5.17,0.105,0.00207,3.36E-06,0.0891,0.292,101.921,193495,1003639
0.525,0.646,11,-4.963,0.0268,0.304,0,0.297,0.373,86.957,255827,2929975
0.593,0.935,10,-3.853,0.0684,0.00221,0,0.315,0.618,100.003,238533,1307917
0.608,0.899,10,-5.785,0.0726,0.000604,7.86E-05,0.0902,0.551,102.081,87373,22
0.633,0.723,8,-5.733,0.143,0.107,0,0.0818,0.688,103.101,264533,1026656
0.471,0.868,1,-2.291,0.0295,0.0384,0,0.297,0.811,173.969,288013,1167532
0.807,0.653,2,-6.308,0.0443,0.0349,9.08E-06,0.111,0.939,119.019,180760,505050
0.633,0.719,1,-8.329,0.0418,0.3,2.23E-05,0.34,0.334,112.013,263120,372364
0.679,0.931,1,-3.74,0.0474,0.00466,0,0.0652,0.962,121.001,243813,1223362
0.625,0.668,6,-4.315,0.0249,0.288,0,0.107,0.292,95.968,289578,2685903
0.823,0.367,2,-7.834,0.0785,0.281,0.00398,0.135,0.647,105.011,208350,183564
0.817,0.781,7,-4.178,0.112,0.00838,5.21E-06,0.123,0.359,104,216707,791737
0.871,0.519,2,-6.549,0.258,0.313,8.14E-06,0.0869,0.532,140.013,251733,635313
0.518,0.692,1,-7.115,0.119,0.0333,0.000334,0.23,0.374,95.437,324552,56788
0.682,0.653,8,-6.062,0.339,0.13,0.00116,0.129,0.428,188.115,196267,1621753
0.444,0.495,2,-6.591,0.0411,0.305,8.96E-06,0.119,0.7,140.039,209609,183564
0.725,0.677,1,-6.609,0.348,0.224,0,0.334,0.687,100.043,440983,313776
0.468,0.823,4,-3.973,0.466,0.81,0,0.598,0.941,74.457,179564,1062953
0.821,0.666,1,-7.237,0.342,0.0954,0,0.319,0.739,145.066,178138,589430
0.767,0.569,4,-6.805,0.216,0.00988,1.45E-05,0.109,0.524,77.052,196363,375723
0.843,0.626,1,-6.351,0.0527,0.0403,8.78E-05,0.127,0.228,140.064,181547,173104
0.799,0.733,2,-6.234,0.216,0.172,1.70E-05,0.332,0.753,146.051,185280,38076
0.878,0.635,6,-5.811,0.24,0.0289,0,0.276,0.331,135.035,176040,17944
0.907,0.651,6,-5.661,0.312,0.0111,0.000433,0.108,0.637,147.026,195547,701552
0.798,0.668,8,-5.244,0.25,0.135,4.60E-06,0.0583,0.154,134.006,264819,763679
0.852,0.648,6,-6.062,0.0818,0.114,0,0.353,0.267,123.996,179107,27405
0.945,0.662,6,-6.581,0.24,0.0326,1.17E-05,0.124,0.782,124.01,140467,81141
0.9,0.45,1,-5.423,0.126,0.0827,0,0.118,0.295,119.997,112093,15711
0.865,0.39,0,-5.541,0.127,0.473,0,0.0954,0.105,139.996,198427,1140
0.842,0.647,1,-5.247,0.118,0.0398,1.54E-05,0.109,0.288,131.047,205053,1471
0.702,0.586,8,-5.317,0.118,0.55,0,0.27,0.965,112.852,158093,7369
0.699,0.442,0,-5.144,0.0277,0.0966,1.77E-06,0.274,0.816,123.562,234000,1639708
0.689,0.556,10,-4.776,0.0305,0.0254,0,0.0942,0.795,132.851,208160,865889
0.705,0.506,2,-4.5,0.028,0.181,0,0.2,0.723,122.984,191893,416783
0.689,0.532,2,-3.888,0.0296,0.554,1.58E-06,0.204,0.594,122.004,234480,1628049
0.934,0.553,0,-3.214,0.0507,0.61,4.42E-05,0.0539,0.963,125.011,141560,16398
0.721,0.519,0,-4.315,0.0287,0.127,0,0.15,0.705,124.906,166227,88438
0.738,0.447,2,-4.275,0.0379,0.637,0,0.0535,0.961,140.002,197067,84756
0.556,0.324,7,-7.033,0.0369,0.542,0,0.125,0.625,112.484,222133,211068
0.794,0.599,2,-4.696,0.0447,0.493,4.73E-06,0.0417,0.967,115.418,140547,28592
0.778,0.445,8,-5.178,0.0416,0.675,2.05E-06,0.283,0.969,116.973,154869,184168
0.707,0.567,10,-4.091,0.0492,0.597,1.28E-06,0.0668,0.964,116.794,125819,34279
0.547,0.638,8,-2.99,0.124,0.697,0,0.074,0.876,176.277,142065,1786829
0.699,0.55,10,-4.539,0.0568,0.523,0,0.158,0.969,119.924,153968,291614
0.834,0.533,2,-3.113,0.163,0.567,0,0.124,0.772,120.962,137324,479346
0.575,0.374,8,-2.706,0.0346,0.535,0,0.178,0.563,79.124,196099,1119536
0.619,0.404,0,-7.458,0.0669,0.794,6.90E-05,0.133,0.642,162.402,234896,198583
0.755,0.55,7,-6.102,0.107,0.618,2.66E-06,0.0868,0.926,114.501,159976,27111
0.722,0.314,7,-9.82,0.11,0.259,0,0.436,0.924,101.722,168426,466718
0.523,0.677,10,-4.505,0.157,0.475,0,0.402,0.654,119.429,206507,184168
0.633,0.927,2,-4.468,0.0839,0.0267,0,0.0986,0.88,146.097,258432,6604141
0.781,0.526,6,-6.986,0.293,0.0633,0,0.0457,0.665,94.993,235613,6604141
0.828,0.609,1,-4.402,0.0694,0.0916,1.21E-06,0.291,0.707,109.725,292593,6604141
0.768,0.782,7,-5.545,0.141,0.0545,0,0.338,0.842,116.492,220319,6604141
0.618,0.475,8,-9.05,0.165,0.718,2.33E-05,0.0994,0.313,84.964,320035,6604141
0.399,0.599,3,-6.987,0.204,0.363,0,0.188,0.0903,73.052,299600,6604141
0.762,0.548,9,-7.072,0.286,0.175,0,0.114,0.468,85.131,305240,6604141
0.77,0.818,7,-3.914,0.0533,0.0411,0.000127,0.164,0.459,120.979,229680,6604141
0.612,0.568,4,-8.555,0.0743,0.523,0,0.217,0.23,116.247,346164,6604141
0.367,0.847,2,-5.351,0.22,0.178,0,0.584,0.429,73.771,282353,6604141
0.569,0.941,4,-4.135,0.312,0.401,0,0.891,0.608,73.776,180505,157955
0.764,0.796,6,-4.611,0.033,0.193,0,0.0853,0.924,140.072,166436,784015
0.674,0.915,5,-2.97,0.0518,0.3,0,0.928,0.823,146.045,150714,24382
0.588,0.969,5,-1.784,0.0641,0.287,0,0.349,0.674,165.947,193835,237877
0.876,0.72,9,-6.935,0.15,0.0404,0,0.061,0.959,146.012,144812,45226
0.81,0.741,7,-3.868,0.0521,0.543,1.34E-06,0.075,0.968,95.028,137661,38197
0.397,0.928,7,-4.304,0.0579,0.298,0,0.376,0.461,154.776,203584,28138
0.66,0.889,2,-2.17,0.0391,0.507,3.50E-05,0.101,0.913,159.94,176298,364013
0.561,0.903,7,-3.667,0.0498,0.317,0,0.72,0.77,157.879,186776,33184
0.599,0.914,5,-2.415,0.0629,0.5,0,0.694,0.831,168.008,182977,2230170
0.72,0.63,10,-5.549,0.0413,0.615,0,0.108,0.512,81.009,230292,7173135
0.696,0.704,1,-7.876,0.0423,0.167,0,0.155,0.426,124.972,183000,3120696
0.537,0.419,11,-11.585,0.0414,0.76,1.07E-05,0.107,0.292,132.261,211674,1999040
0.736,0.634,5,-4.935,0.0307,0.305,4.75E-06,0.08,0.366,93.96,197392,377682
0.69,0.575,11,-5.763,0.124,0.345,0,0.309,0.509,87.967,216328,202885
0.488,0.403,5,-7.005,0.0272,0.598,4.28E-06,0.434,0.497,131.489,212832,363887
0.65,0.551,0,-6.906,0.0274,0.405,0,0.219,0.294,102.934,223999,452633
0.445,0.615,0,-7.714,0.0852,0.422,0,0.116,0.235,123.984,254841,696741
0.595,0.61,7,-6.887,0.0499,0.332,2.14E-06,0.0628,0.314,97.974,212522,4708
0.359,0.972,7,-3.452,0.109,0.136,2.52E-06,0.14,0.595,62.914,249742,3202371
0.729,0.735,1,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867,2389006
0.593,0.392,10,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,662147
0.79,0.694,9,-7.726,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,228647
0.9,0.4,0,-8.443,0.124,0.0501,0,0.0876,0.338,136.001,197487,2420703
0.742,0.778,1,-6.762,0.0505,0.00495,0.00754,0.343,0.171,128.014,234411,26023
0.691,0.733,11,-6.887,0.0572,0.0212,5.61E-05,0.0894,0.834,128.038,232120,14262
0.671,0.786,8,-4.857,0.14,0.115,0,0.363,0.621,106.057,196817,885845
0.704,0.628,10,-7.882,0.162,0.0626,1.49E-06,0.103,0.654,92.005,199246,784707
0.819,0.744,9,-6.826,0.0799,0.0133,0.00177,0.0995,0.665,102.995,191068,102288
0.78,0.708,5,-5.692,0.0549,0.0395,0.0798,0.0516,0.345,109.023,244480,74997
0.881,0.661,11,-7.681,0.0343,0.098,0.0187,0.101,0.965,124.023,181306,390540
0.761,0.867,2,-6.168,0.0499,0.259,0.615,0.0689,0.679,126.03,185896,36288
0.922,0.535,6,-8.171,0.0484,0.144,0.271,0.552,0.382,123.972,224734,327196
0.604,0.894,11,-3.796,0.199,0.0829,0.000564,0.201,0.669,122.884,172073,8693
0.696,0.685,8,-6.64,0.0376,0.0156,0.406,0.205,0.206,124.985,196440,14321
0.416,0.821,10,-7.502,0.0394,0.183,0.013,0.149,0.521,122.916,195122,6196
0.786,0.75,11,-6.277,0.102,0.0742,0.0277,0.109,0.696,124.032,218770,130893
0.741,0.726,11,-6.404,0.0462,0.021,0.776,0.0776,0.37,124.009,205161,10941
0.757,0.834,4,-4.362,0.0452,0.00428,0.000301,0.217,0.294,121.066,146500,182787
0.487,0.708,10,-10.38,0.0392,0.00019,0.0319,0.2,0.0345,122.917,208537,40392
0.545,0.366,2,-9.51,0.0378,0.969,0.267,0.641,0.1,86.997,208212,2150296
0.417,0.362,9,-11.109,0.0409,0.974,0.172,0.631,0.12,174.004,209081,26979
0.553,0.578,4,-8.679,0.0299,0.267,0.0377,0.267,0.407,120.993,284147,123603
0.543,0.925,6,-6.783,0.0448,0.392,0.456,0.0668,0.594,80.499,262209,155
0.44,0.269,5,-10.769,0.0262,0.914,0.261,0.132,0.138,103.877,234383,66470
0.417,0.285,2,-11.041,0.0346,0.803,0.005,0.269,0.243,120.954,346373,565
0.686,0.413,6,-6.332,0.0263,0.103,0.115,0.122,0.595,95.989,311227,114445
0.47,0.548,9,-7.227,0.0271,0.77,0.0014,0.123,0.186,137.084,224062,17961
0.507,0.715,7,-5.93,0.0267,0.576,0.00416,0.155,0.793,76.01,220738,65571
0.271,0.333,11,-11.608,0.0303,0.765,0.26,0.483,0.217,98.78,70813,7668
0.708,0.186,9,-8.953,0.042,0.868,0,0.0779,0.322,72.541,156106,1028347
0.708,0.211,9,-9.603,0.0424,0.853,0,0.131,0.362,72.5,152280,15542
0.53,0.281,5,-8.274,0.0577,0.798,0,0.0928,0.341,122.442,144377,296055
0.643,0.324,0,-7.817,0.0338,0.8,0,0.111,0.444,147.019,200940,100856
0.664,0.738,9,-4.095,0.0338,0.188,5.75E-05,0.135,0.203,119.973,193962,1899827
0.666,0.547,11,-8.706,0.0643,0.145,0.000274,0.0987,0.165,117.991,195252,73442
0.588,0.471,0,-7.287,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,1825229
0.655,0.672,1,-4.966,0.0581,0.253,0,0.312,0.675,98.005,198880,2608017
0.666,0.798,2,-7.04,0.027,0.128,0.00665,0.15,0.904,119.941,201463,39695
0.682,0.705,2,-6.34,0.0425,0.179,8.88E-05,0.154,0.862,133.062,193973,43476
0.825,0.575,11,-4.87,0.0633,0.025,9.94E-06,0.205,0.65,153.954,299960,1162033
0.749,0.865,3,-5.228,0.0413,0.00536,0,0.198,0.371,111.914,216013,595865
0.709,0.589,8,-7.776,0.0433,0.0507,0,0.0585,0.58,133.922,278067,638323
0.768,0.471,2,-8.406,0.259,0.0201,0,0.268,0.405,131.023,267427,9753
0.825,0.644,1,-6.001,0.175,0.0311,0,0.086,0.79,132.019,161480,1686
0.885,0.492,1,-6.015,0.367,0.00172,7.79E-05,0.081,0.203,156.958,107147,449563
0.414,0.544,5,-9.455,0.102,0.636,1.71E-05,0.0813,0.0569,171.867,150613,199444
0.65,0.859,1,-4.54,0.0957,0.021,0,0.0986,0.169,127.828,197800,351799
0.927,0.535,6,-7.59,0.0911,0.0855,0,0.136,0.336,112.96,313573,1221064
0.906,0.545,11,-4.977,0.344,0.181,0,0.091,0.543,139.932,186827,468013
0.673,0.729,6,-4.879,0.0496,0.083,0,0.1,0.675,122.023,169672,54290
0.733,0.886,2,-1.856,0.0426,0.0481,1.81E-06,0.191,0.696,126.031,175435,127229
0.647,0.726,3,-4.389,0.0552,0.157,0,0.0844,0.769,114.998,198996,1102397
0.67,0.727,7,-5.477,0.0689,0.277,0,0.52,0.412,110.151,150013,39550
0.579,0.738,10,-5.711,0.0542,0.0821,1.52E-06,0.232,0.431,124.023,202907,577951
0.475,0.846,10,-3.344,0.283,0.275,0,0.0824,0.451,96.036,191120,2007098
0.753,0.801,4,-3.215,0.0296,0.403,0,0.128,0.794,128.011,203467,815413
0.535,0.8,2,-4.569,0.0342,0.0183,0,0.421,0.175,113.023,242828,39550
0.853,0.571,1,-5.845,0.0543,0.133,0,0.0564,0.958,117.991,180160,514494
0.591,0.705,9,-6.519,0.079,0.381,0.000116,0.131,0.27,121.799,215316,593199
0.559,0.473,0,-4.147,0.0364,0.177,1.50E-06,0.108,0.341,69.973,181360,570774
0.546,0.311,1,-10.396,0.0288,0.818,1.65E-05,0.107,0.246,147.464,260533,44813
0.715,0.715,5,-7.364,0.0904,0.0526,0,0.0936,0.506,134.923,238747,1390507
0.594,0.64,10,-6.865,0.033,0.0169,0,0.135,0.492,92.871,170457,73900
0.631,0.715,1,-6.083,0.0277,0.0299,0,0.122,0.42,135.826,176827,128999
0.68,0.315,11,-8.425,0.0391,0.913,0,0.712,0.361,117.614,236787,63
0.519,0.407,11,-7.682,0.0384,0.844,0,0.101,0.515,139.954,189147,3435
0.652,0.18,5,-9.735,0.111,0.743,4.04E-06,0.71,0.328,115.218,261120,561
0.373,0.249,0,-8.025,0.0461,0.871,0,0.0962,0.21,71.552,181709,89986
0.499,0.21,1,-9.122,0.042,0.891,1.17E-05,0.726,0.39,140.23,285867,564
0.706,0.786,0,-3.417,0.091,0.26,0,0.38,0.751,150.028,199387,10635145
0.638,0.831,5,-3.944,0.182,0.0281,3.06E-06,0.277,0.685,175.038,223053,4108800
0.757,0.547,7,-4.573,0.0355,0.0115,0,0.0445,0.793,126.977,231693,1613211
0.379,0.618,5,-7.065,0.0586,0.337,5.10E-06,0.102,0.4,147.53,209560,4573215
0.626,0.676,7,-3.178,0.0739,0.608,0,0.493,0.684,140.677,163560,2438
0.534,0.667,9,-3.91,0.0336,0.0233,7.30E-06,0.261,0.215,136.043,230773,1417000
0.661,0.733,0,-2.7,0.0434,0.0153,0,0.0982,0.612,143.932,220653,847887
0.71,0.841,9,-7.082,0.0466,0.00542,1.56E-05,0.0712,0.942,127.989,193507,4723
0.652,0.768,8,-3.566,0.0528,0.13,0,0.138,0.492,119.936,197500,136086
0.663,0.844,2,-3.672,0.0487,0.0506,0,0.364,0.378,140.041,195240,794601
0.512,0.268,2,-10.52,0.0317,0.208,0.00223,0.156,0.368,120.052,176180,
0.604,0.365,1,-5.011,0.0966,0.381,0,0.108,0.766,70.463,93933,139786
0.616,0.291,0,-9.206,0.0363,0.834,9.05E-05,0.107,0.155,97.676,106713,17930
0.804,0.736,5,-6.29,0.401,0.39,0,0.344,0.738,119.89,171625,84540
0.566,0.724,8,-6.564,0.114,0.344,0,0.174,0.843,134.962,199680,58928
0.629,0.214,9,-11.529,0.0285,0.958,0.00183,0.098,0.296,83.882,168829,8493
0.657,0.237,10,-13.491,0.0279,0.88,0.000246,0.15,0.302,82.019,194931,1727
0.828,0.458,0,-7.054,0.0308,0.455,0,0.109,0.902,98.05,61587,21624
0.836,0.354,9,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,103973,31497
0.762,0.58,1,-8.421,0.0644,0.28,1.36E-06,0.0888,0.711,118.014,135477,3871
0.761,0.41,2,-10.149,0.201,0.0207,1.14E-06,0.135,0.28,77.498,150594,55693
0.745,0.551,6,-9.058,0.235,0.05,0,0.105,0.15,122.011,220328,298166
0.543,0.284,6,-16.4,0.219,0.36,0.365,0.11,0.0786,151.344,160366,72734
0.72,0.659,4,-7.568,0.066,0.242,2.99E-05,0.0988,0.157,160.014,195737,113314
0.71,0.558,5,-8.811,0.343,0.0675,0.00099,0.216,0.548,76.502,154600,39325
0.789,0.491,8,-9.884,0.108,0.386,0.00088,0.107,0.272,98.518,146028,434
0.691,0.697,2,-7.963,0.35,0.0146,0.0247,0.106,0.615,112.012,148915,413
0.814,0.459,8,-10.859,0.282,0.351,0.0165,0.107,0.211,131.518,146013,200452
0.674,0.722,1,-7.329,0.0581,0.0161,0.00713,0.588,0.459,160.014,156000,32366
0.827,0.646,11,-6.122,0.505,0.0827,0,0.123,0.711,168.025,220880,261492
0.512,0.268,2,-10.52,0.0317,0.208,0.00223,0.156,0.368,120.052,176180,2290
0.604,0.365,1,-5.011,0.0966,0.381,0,0.108,0.766,70.463,93933,
0.616,0.291,0,-9.206,0.0363,0.834,9.05E-05,0.107,0.155,97.676,106713,17930
0.804,0.736,5,-6.29,0.401,0.39,0,0.344,0.738,119.89,171625,84540
0.566,0.724,8,-6.564,0.114,0.344,0,0.174,0.843,134.962,199680,58928
0.629,0.214,9,-11.529,0.0285,0.958,0.00183,0.098,0.296,83.882,168829,15
0.657,0.237,10,-13.491,0.0279,0.88,0.000246,0.15,0.302,82.019,194931,1727
0.828,0.458,0,-7.054,0.0308,0.455,0,0.109,0.902,98.05,61587,21624
0.836,0.354,9,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,103973,31497
0.762,0.58,1,-8.421,0.0644,0.28,1.36E-06,0.0888,0.711,118.014,135477,3871
0.512,0.268,2,-10.52,0.0317,0.208,0.00223,0.156,0.368,120.052,176180,2290
0.604,0.365,1,-5.011,0.0966,0.381,0,0.108,0.766,70.463,93933,139786
0.616,0.291,0,-9.206,0.0363,0.834,9.05E-05,0.107,0.155,97.676,106713,17930
0.804,0.736,5,-6.29,0.401,0.39,0,0.344,0.738,119.89,171625,84540
0.566,0.724,8,-6.564,0.114,0.344,0,0.174,0.843,134.962,199680,58928
0.629,0.214,9,-11.529,0.0285,0.958,0.00183,0.098,0.296,83.882,168829,8493
0.657,0.237,10,-13.491,0.0279,0.88,0.000246,0.15,0.302,82.019,194931,1727
0.828,0.458,0,-7.054,0.0308,0.455,0,0.109,0.902,98.05,61587,21624
0.836,0.354,9,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,103973,31497
0.762,0.58,1,-8.421,0.0644,0.28,1.36E-06,0.0888,0.711,118.014,135477,3871
0.642,0.01,2,-25.164,0.0446,0.992,0.945,0.103,0.197,87.971,215500,1386
0.329,0.0141,0,-23.72,0.0398,0.921,0.919,0.104,0.0387,74.011,208562,156805
0.206,0.0154,1,-22.923,0.0426,0.98,0.636,0.0662,0.116,83.68,254000,1386
0.616,0.035,9,-25.836,0.0432,0.996,0.939,0.0835,0.643,147.712,90000,105153
0.129,0.00376,3,-41.766,0.0379,0.993,0.382,0.0774,0.0376,147.148,65000,42929
0.433,0.0286,0,-17.597,0.0527,0.961,0.0102,0.0594,0.0764,110.908,281500,315318
0.68,0.00713,6,-22.499,0.0873,0.992,0.711,0.104,0.342,117.793,68500,45952
0.523,0.456,4,-13.393,0.0623,0.754,0.915,0.0966,0.542,167.999,310000,602
0.461,0.158,4,-20.962,0.0372,0.935,0.622,0.138,0.142,131.98,160000,69606
0.771,0.179,4,-16.702,0.064,0.971,0.811,0.0685,0.0374,112.018,204000,96181
0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,8408195
0.744,0.642,2,-4.6,0.031,0.115,3.95E-05,0.279,0.63,94.988,256267,283359
